guid,text,tag,img_path
4083,"RT @itsGODDY: Tiwa Savage is Black, So Is Tee Billz. Their Child Is White. Hmmm. #DoroBaby Indeed. No Strings Attached O. Away Tinz http://бн
",positive,data/4083.jpg
799,"Yes indeed! My result after nearly 5/6 weeks #BGEpicJourney. #Enthusiastic!! X 
",positive,data/799.jpg
2692,"RT @pinkflemingos: me, disconcerted @ high street 
",negative,data/2692.jpg
1901,"@SoftTouchArts @AbeVsmith @qobpub Bleeding Heart Show - dark side of love exhibition. Creative young talent. 
",positive,data/1901.jpg
266,"RT @JosephMRyan1: RT @smjgourmet: ????????? #HappyValentinesDay Back Atcha From Cold & Gloomy NJ ..@jcandlou7 @Dodarey @JosephMRyan1 http:/бн 
",positive,data/266.jpg
4725,"????? ??? ??? ?? ??????! ??? ?? ?? ?? ?? ??? ?? nothing... ?? ???? ?????? http://t.co/9dCKEZTCiz
",positive,data/4725.jpg
3067,"WOW!!! Minecraft Gift Pack - Overworld Steve, Horse and Complete Hostile Mobs - Full read бн 
",positive,data/3067.jpg
3636,"Sparkling Pellegrino calla a la fanaticada. http¡­ 
",negative,data/3636.jpg
1445,"Is this what our new stadium will look like on match days. #Empty 
",negative,data/1445.jpg
4,"#escort We have a young and energetic team and we pride ourselves on offering the highes #hoer 
",positive,data/4.jpg
4317,"RT @MuseumDirectors: Delighted to learn that @aiwwenglish's passport has been returned to him http://t.co/56YxhnWLXI http://t.co/2uJY9P1jrC
",positive,data/4317.jpg
2923,"RT @Solafagbemi: My face when The Hunger games: catching fire finished... 
",negative,data/2923.jpg
4556,"RT @BlackAurora_: Senpai PLEASE follow backk!!! :'<  #followforfollow http://t.co/T68cYkJake
",positive,data/4556.jpg
2666,"17 #ISIS Militant Killed By #ISF & Destroyed Car Bomb In #Anbar: Statement(F.P.) 
",negative,data/2666.jpg
2859,"Exhausted but exhilarated after 6 days away on Y7 Lake District 2015. All that's best about @verulamschool #team 
",positive,data/2859.jpg
4534,"RT @minocentury: Empty MV reaches 17million views on YouTube????????????? #WINNER #?? #??? #EMPTY http://t.co/EK8XOhaX95
",positive,data/4534.jpg
3244,"RT @TheBuckeyeNut: Only 1 Left So Take Advantage Of This Rare Ohio State - Heisman O-H-I-O -Framed Photo! ? 
",positive,data/3244.jpg
372,"RT @gianniii__: 2 types of girls in philly????? 
",positive,data/372.jpg
4515,"RT @FIFAWWC: The retirement of #FIFAWWC top scorer Celia #Sasic features in @FIFAcom's Week in Numbers. http://t.co/cuMC9xFIh8 http://t.co/бн
",neutral,data/4515.jpg
3806,"RT @BenoitOdennwn: congrats to Hilary Duff for being one of the few Disney stars who hasn't turned crazy 
",positive,data/3806.jpg
2727,"#TrueReligion Men's #Ricky #Straight #Jeans #Distressed #Tag 36 38WX27L M242H37Y9 via @eBay 
",neutral,data/2727.jpg
1449,"It's #Monday ! Have an awesome and #successful week! Smile and be #happy . #smallbusiness #energetic 
",positive,data/1449.jpg
4110,"Cell Phone USA : A18 Bluetooth Smart Wrist Watch Phone Mate for Cell Phone SIM Card Black бн http://t.co/8XbNxnpx1Z http://t.co/ysiiTr7Mhf
",neutral,data/4110.jpg
2489,"Just saw an ad for maybelline's chaotic mascara and I'm pretty sure people usually pay to not look like this... 
",positive,data/2489.jpg
4930,"#GrowingUpAGirl http://t.co/6mmZDH6Kzz
",positive,data/4930.jpg
1041,"So...have to come up with a product or service based off of this picture..any ideas? #stumped 
",positive,data/1041.jpg
2324,"@GlosRoadPol if carrying bikes, kayaks, etc. this summer? Read manuals & make sure objects are securely attached 
",positive,data/2324.jpg
4538,"?... ? ?? ??..??? http://t.co/7vfPeh2c2h
",positive,data/4538.jpg
191,"Hot #thong #ass posted by @PantyhoseMilf - #thongexposed 
",positive,data/191.jpg
4151,"Blemished SB Chevy 2 Groove / Belt SWP Billet Aluminum Crank Pulley 283 327 350 http://t.co/Xx9L1a0frr http://t.co/DTARDrRCwP
",neutral,data/4151.jpg
1261,"Deer Invasion #snowstorm #trapped #weresurrounded 
",neutral,data/1261.jpg
4683,"RT @BenWillisUK: Ok book bloggers - I have finished copies of #SummerOfSecrets by @sarahontheboat; who wants a review copy? http://t.co/YiL¡­
",positive,data/4683.jpg
3877,"Bob Scott's, hard to believe it was half full of water last August when the bridge got washed away. New bridge is fab 
",positive,data/3877.jpg
2926,"@rashadglover | #3dprint | Just finished @RhymeFest 3D bust! It came out super good! #la¡­ 
",positive,data/2926.jpg
1872,"Womens Top Size 8 **DESIGNER~TED BAKER~Night Out~Party Etc~Black** 
",neutral,data/1872.jpg
1157,"RT @BuyacidOrchid: @AVFCBlog @oldmansaid @JackWoodwardAV @StanCollymore @avfcforums #worried #avfc #utv 
",negative,data/1157.jpg
4951,"RT @FLOTUS: Stay active this summer just like the @GirlScouts at the @WhiteHouse campout! http://t.co/aEZy9WFYw5 #LetsMove http://t.co/0S1Q¡­
",positive,data/4951.jpg
4531,"JUST BEAUTIFUL ? A ?? Pottery Shop With an Elevated Base of Imperfect Ceramics http://t.co/9vtlc4upGh @SpoonTamago http://t.co/HbcC0zsyax
",positive,data/4531.jpg
3480,"RT @viv81clare: How can anyone enjoy the thrill of hunting a petrified animal to it bloody death #Keeptheban https://t.co/62ts9tysEz http:/бн 
",negative,data/3480.jpg
978,"#February #Winter #Rainy #Stormy #Windy #Wednesday #Morning #Love #Happy #Positive #Passionate #Calm #M #Coffee ????? 
",positive,data/978.jpg
1214,"You've got what it takes- But it will take everything you've got. ???? I'm learning how #strong I really am. 
",positive,data/1214.jpg
3887,"RT @_H_0N: ??? ??? ? ???? 
",negative,data/3887.jpg
288,"RT @damnjusteen: Happy Valentine day from us ?? @tilyouoverdose 
",positive,data/288.jpg
213,"Word for Today: ardent. adjective. having, expressive of, or characterized by intense feeling; passionate, fervent. 
",positive,data/213.jpg
3496,"RT @stevensdudley: Quick take: my analysis of what #ElChapo escape means for #EPN #Mexico. @ajcorchado @randyNYT htt¡­ 
",negative,data/3496.jpg
3404,"RT @drvwsboca: this is making me nervous where's his hair ?? 
",positive,data/3404.jpg
3992,"http://t.co/b9CJuKnwuj http://t.co/cC¡­
",negative,data/3992.jpg
4537,"RT @TOWER_Suzuka: DVD&BRDが�~�m�k�又肖�LiSAちゃん(@LiSA_OLiVE)から早くもリリ�`ス情�螭�届きました！9thシングル「Empty MERMAiD」はLiSAちゃんが作�~を担当した��身のロックチュ�`ンとのこと！こりゃ�g�`いない！(い) htt…
",neutral,data/4537.jpg
5032,"RT @exchangealumni: Viktoriya & Viktoriia share more than a name. They are passionate abt human rights & Ukraine: http://t.co/cUrTaEkBlj ht¡­
",positive,data/5032.jpg
342,"@MrsRachelHudson (-) ella- Te quiero....- susurra mordi¨¦ndose el labio inferior mir¨¢ndola a los ojos- 
",positive,data/342.jpg
3270,"RT @pjstar: .@LucianoPhil: At 78, Morton barber Jim Fortman is as lively as ever. 
",positive,data/3270.jpg
3234,"RT @thefemaleboook: When there's only one left and you take care of it like if it was a baby 
",positive,data/3234.jpg
4933,"This Cure for Entrepreneur Loneliness Also Solve... http://t.co/MY9rfF9S8T #Latesttrend | https://t.co/qDEcMlSUlF http://t.co/FzhIqwA8Ny
",negative,data/4933.jpg
3639,"Tangerine & Ginger Sparkling ... - - - #Beverages #Smashmouth #Tastitude #ThunderBay 
",positive,data/3639.jpg
5029,"RT @darlingneens: I CANT BREATH I AM PARALYZED http://t.co/dSP4Wq0i9K
",positive,data/5029.jpg
4120,"Assassin's Creed IV: Black Flag (Sony Playstation 3, 2013) http://t.co/jjpco79nyD http://t.co/MSvHvhj4ob
",positive,data/4120.jpg
4729,"RT @AatbWoo: ?????????????  ~~ ??????????????????????? ~~ ?????????????? ???????! ????????????? ??????????? ???! ??????????? ???! http://t.бн
",positive,data/4729.jpg
25,"RT @curiosityhouse: Author @CarolynjMorris reads to an enthusiastic audience #BigHeartDays @CreemoreOntario 
",neutral,data/25.jpg
1554,""" You can't buy happiness but you can buy cake, and that's kind of the same thing!"" #cake #happiness 
",positive,data/1554.jpg
3381,"$1 Face Value 90% Junk Silver Coins MIXED 
",positive,data/3381.jpg
65,"RT @olumayungbe: The next President of our beloved Nigeria. My friend, Ebullient GMB. Buhari . 
",positive,data/65.jpg
2118,"#Urbex #Asylum #grime #discarded #forgotten #abandoned #junk #Urbex_Extreme #Urbex_supreme #28DaysLater 
",negative,data/2118.jpg
682,"@laurDIY #CGxlaurDIY here is my edit for the contest. Hope you like how it turned out 
",positive,data/682.jpg
1158,"@mguggenheim Are you trying to kill us? ? And what the? :-o #worried 
",negative,data/1158.jpg
2753,"RT @TeamShabirA: Dopey yet so hot'wa!! ?? #InstaTheft #LoveInToronto #ShabirChors #Pankhas [Pic Credit Kanchi's Insta] 
",positive,data/2753.jpg
294,"@LaRosaMendes Happy Valentine's Day ?? 
",positive,data/294.jpg
3341,"RT @SexySam_dn: New set tomorrow.... Merry Christmas 
",positive,data/3341.jpg
255,"RT @LemonThompson: Face still really swollen. #Depressed #Tonsils 
",negative,data/255.jpg
4813,"New Passenger Power Side View Mirror Heat Heated Puddle Lamp 06-10 Fusion Milan http://t.co/njygQw84Tl http://t.co/pHHFoNR3s1
",neutral,data/4813.jpg
1249,"The 20 Most #Colorfu #wildlife #wild 
",positive,data/1249.jpg
3430,"RT @FansTWD3: Fiesta de la nueva serie de Robert Kirkman Outcast' en el Andaz Hotel. @wwwbigbaldhead ? 
",negative,data/3430.jpg
2944,"RT @1D_Updates_WW: Harry telling us to stomp then getting flustered when his boots were on screen -I 
",negative,data/2944.jpg
33,"We listen to our customers and we know what you really want #caring #propertyexperts 
",neutral,data/33.jpg
2782,"RT @winechanneltv: ""Elevated Living"" #sundayfunday @lamarcaprosecco #lovemycitymore #MSG421PLUS #sponsored #lamarcaprosecco 
",positive,data/2782.jpg
3282,"RT @robgrantdotcom: Lost in the love of the music... 
",positive,data/3282.jpg
1525,"#Furious 60 ¨C The Ultimate Cut | Week 1 
",positive,data/1525.jpg
3173,"RT @DerekHaleSexy: ""And when she smiles all around is small and insignificant."" 
",positive,data/3173.jpg
5026,"RT @mexevalua: Compartimos: Mexico¡¯s paralyzed president. Opini¨®n de @ThisIsFusion http://t.co/4UycJpz2BS http://t.co/PRVM1rGjew
",positive,data/5026.jpg
2335,"RT @totalgolfmove: There's awkward then there's ""Tiger and Jason Dufner playing a practice round together"" awkward 
",negative,data/2335.jpg
2994,"Finished this card with @lawnfawn cute stamps & dies from the Gleeful Gardens set. 
",positive,data/2994.jpg
146,"RT @lKeepItReaI: i didn't know they put jokes on skittles wrappers now 
",neutral,data/146.jpg
2797,"Thanks, @gopnashville. Let's take smart, energetic leadership to the mayor's office! #NashvilleTogether 
",positive,data/2797.jpg
3068,"RT @StimuIating: When squirrels are having a better summer than you | 
",positive,data/3068.jpg
1631,"#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Joy #Dancing ??? 
",positive,data/1631.jpg
4320,"RT @votingreform1: News Release We are delighted to announce John Strafford will be a Speaker at Great Gathering> http://t.co/ek73rBHAzk ht¡­
",positive,data/4320.jpg
1091,"Chillin' #§ç§Ý§Ö§Ò§Ú§Ó§Ú§ß§à #designerdaily #party #intellectual #wine #bread #blacknwhite #chaotic #vodka #glass #vsco #vsc¡­ 
",positive,data/1091.jpg
4547,"RT @citymississauga: Zeus is an energetic 5 month-old black lab pup. He loves long walks & ready for a new home! http://t.co/swEQBCcf7Q. ht¡­
",positive,data/4547.jpg
2110,"RT @danielkemp6: Debut Novel under a current paid option to film. (US) (UK) 
",neutral,data/2110.jpg
1902,"#bigrig -- At -- Ran When Parked. #abandoned #factory #macktruck #mack #bigrig #urbanexplo¡­ 
",negative,data/1902.jpg
4882,"RT @sboshmafu: Hosting a new panel TV show! If you're in CT, you can be in our studio audience for the shoot next week #PointOfOrder http:/бн
",positive,data/4882.jpg
4747,"RT @Nati797: Some renders I made for @CephyrMC Stalingrad map! Tried to make a verry gloomy atmosphere. Hope you enjoy them! :) http://t.co¡­
",positive,data/4747.jpg
2136,"RT @Liam42173: @Netflixhelps @netflix @reedhastings The Save Selfie Squad is a devoted fanbase. You would get a slew of buyers. 
",positive,data/2136.jpg
2032,"Top chef even when I'm crippled, just need the assistance of a chair. ?? 
",positive,data/2032.jpg
2790,"1940 PTC Map of Philadelphia: Showing Street Car, Bus and Subway-Elevated Lines 
",neutral,data/2790.jpg
4562,"RT @BlackAurora_: Stop it #dad :-( http://t.co/X5axIcrfH0
",negative,data/4562.jpg
1812,"Let out a lot of build up anger last night no hoe shit lol 
",negative,data/1812.jpg
4241,"RT @Texastweetybird: #Reagan proved that Compassionate Constitutional Conservatism is possible w/o corrupting our founding principles http:бн
",positive,data/4241.jpg
1422,"Xoxo^^ #kpop #k_pop #exo #xoxo #selfie #selfcamera #selca #§ã§Ö§Ý§æ§Ú #cute #smile #funny #crazy #glasses 
",positive,data/1422.jpg
623,"RT @DrewComps: #Win #Book STUMPED by Rob Kitchen P/B. RT+F to enter. UK Ends 14th Feb 8pm #Competition #Giveaway x 
",neutral,data/623.jpg
3196,"RT @premierguitar: .@JoyoTechnology came to #NAMM w/ the new JP-04 power box. 5 of its 8 isolated jacks juice up to 100 mA at 9V. 
",positive,data/3196.jpg
1272,"RT @dsp_interiors: WOWCHER! The online 'daily deals' giant choose DSP (Interiors) Ltd to refresh their office. #Vibrant #Colour #Wowcher ht¡­ 
",positive,data/1272.jpg
3600,"O'shaughnessy winner with a kicker small for big bass. @Abu_Garcia @TackleWarehouse 
",positive,data/3600.jpg
1753,"RT @MrSheskeyReads: Reppin' at the #sdwone2015 after party with @mheilberger ... #latetweet #WhosTagIsLonger #Shamed 
",positive,data/1753.jpg
2442,"?กา ZARA Woman BNWT Ecru Blue Printed Crepe Kimono Loose Cut Fringed Hem 2367/105 
",positive,data/2442.jpg
4409,"BEAUTY : http://t.co/QP0Z7GLd2S #66781 2= DEVOTED CREATIONS DEVOTED TO COUTURE + SWEDISH BEAUTY SHEA YOU LOVE ME бн http://t.co/P6EvBNs3oT
",positive,data/4409.jpg
3903,"Wicked here it is!! '68 AMC AMX Awesome paint job! #Neapolitan #smw2015 #yql 
",positive,data/3903.jpg
1344,"#Raynniere #Makepeace on #itunes #ugh #pain #insomnia #emoboy #relapse #depression #anorex¡­ 
",negative,data/1344.jpg
102,"RT @IDA_SINGAPORE: It's @TimDraper w @ChannelNewsAsia Tim hosted @steveleonardSG @DraperHeroCity & we r elated to host Tim @comebash http:/бн 
",positive,data/102.jpg
3184,"RT @USFreedomArmy: Something tells us the Russians are not intimidated. Enlist in the USFA. View site at 
",negative,data/3184.jpg
2455,"@mcc_ebooks blurred #p6x40 #minbluemaxgreen #dots 
",negative,data/2455.jpg
557,"@DanAlvarezz #empty looks good enough :P #EW #wrrr 
",positive,data/557.jpg
3528,"Doing some horse riding at my uncles farm, such a Beautifulll day! 
",positive,data/3528.jpg
2448,"@imgpingpongbot blurred #p10x20 #average #pxlsrt 
",neutral,data/2448.jpg
2740,"RT @Disturbed: Our new album #Immortalized comes out August 21. Exclusive album bundles are available now at http:/бн 
",positive,data/2740.jpg
2500,"Cheerful Tearful with original clothing - Full read by eBay 
",positive,data/2500.jpg
3710,"RT @SLSheltonAuthor: Lean, taut, vicious... You are not prepared for the Predator. Scott Wolfe part 6, coming soon h¡­ 
",negative,data/3710.jpg
4928,"""Success each day should be judged by the seeds sown, Not the harvest reaped"" #Quotes  #SalesTipsTV http://t.co/YR4JXIqjMH
",positive,data/4928.jpg
2061,"Thank you @rachelmagahy @tara_bliss #Spirited is inspiring my essay writing #devoted #doitnow #enthused 
",positive,data/2061.jpg
3918,"RT @designovernewz: Suicide Squad¡¯s Director Has a Message for Worried Fans 
",negative,data/3918.jpg
2839,"RT @Jay_Naidoo: Never truer wisdom that what #PopeFrancis articulated. #inequality driven by human greed is the root of social evil. http:/бн 
",negative,data/2839.jpg
712,"Tropical Granola Bar Hearts that are #Raw & #Vegan vibrating with health for a vibrant you! 
",positive,data/712.jpg
3985,"A Couple Buys This Old, Abandoned Church. When You Step I... http://t.co/OdxbIx0yNa http://t.co/FGEAFlRqJe
",positive,data/3985.jpg
847,"RT @identidex: Have you #finished setting up your #profile? Check out our #GettingStarted guide to get the most out of #Identidex! 
",neutral,data/847.jpg
3535,"Clothing & Beauty > #81 New Authentic GUCCI Elizabeth High Heel Leather Riding Boots Shoes¡­ 
",positive,data/3535.jpg
3622,"soft bro jonathan toews is gonna end my life one day 
",positive,data/3622.jpg
826,"Ask protestors y DL's lying? 
",negative,data/826.jpg
3446,"Do you feel overwhelmed with anxiety? Take the quiz: 
",positive,data/3446.jpg
4280,"Startup Bright.md just raised $3.5 million to cut your doctor¡¯s appointment down to 90 seconds, ¡­ http://t.co/2rGxYay5Ne
",positive,data/4280.jpg
4418,"RT @bostonherald: Anxiety, outrage after girl's encounter with discarded hypodermic needle in park #Boston https://t.co/SKny4XX7fk http://t¡­
",negative,data/4418.jpg
3058,"RT @michell57319641: Most normal people are horrified by those who use dogs on foxes or other wildlife #KeepTheBan h¡­ 
",negative,data/3058.jpg
3017,"Jarlett de Grouchy is hiring a #FMCG #Insight Analyst, apply now! #Leeds #jobs 
",neutral,data/3017.jpg
673,"RT @MatonGuitars: Maton MS500 #Black. #handmade #electric #guitar 
",positive,data/673.jpg
2588,"RT @9NewsAUS: For the second year in a row @DjokerNole has defeated @rogerfederer to claim @Wimbledon. #9News 
",positive,data/2588.jpg
2534,"RT @vodkaforharry: §¬§à§Ô§Õ§Ñ §å§Ó§Ú§Õ§Ö§Ý §å§é§Ú§ä§Ö§Ý§Ö§Û §ß§Ñ §Ü§Ñ§ß§Ú§Ü§å§Ý§Ñ§ç 
",positive,data/2534.jpg
3523,"RT @dianapugs: Last group of Yang and Lewis riding in style to the back nine. #LNPOpen #USWomensOpen 
",neutral,data/3523.jpg
